         1	 33.562500	 4.997490	 4.999929	 9.265126	 0.308701	 0.000013
         2	 33.625000	 4.997508	 4.999919	 9.265126	 0.308702	 0.000006
         3	 33.625000	 4.997513	 4.999918	 9.265301	 0.308704	 0.000008
         4	 33.625000	 4.997497	 4.999923	 9.265368	 0.308706	 0.000004
         5	 33.625000	 4.997465	 4.999931	 9.265285	 0.308704	 -0.000006
         6	 33.625000	 4.997505	 4.999920	 9.265290	 0.308710	 0.000013
         7	 33.625000	 4.997488	 4.999934	 9.265345	 0.308711	 0.000004
         8	 33.687500	 4.997486	 4.999925	 9.265757	 0.308714	 0.000002
         9	 33.687500	 4.997468	 4.999922	 9.265696	 0.308718	 0.000004
        10	 33.687500	 4.997515	 4.999920	 9.265690	 0.308721	 0.000006
        11	 33.687500	 4.997477	 4.999918	 9.265789	 0.308723	 -0.000002
        12	 33.687500	 4.997508	 4.999936	 9.265816	 0.308724	 -0.000004
        13	 33.687500	 4.997462	 4.999938	 9.265931	 0.308726	 0.000002
        14	 33.687500	 4.997520	 4.999893	 9.266008	 0.308732	 0.000000
        15	 33.687500	 4.997502	 4.999945	 9.266074	 0.308732	 0.000008
        16	 33.687500	 4.997503	 4.999935	 9.266025	 0.308735	 0.000008
        17	 33.687500	 4.997509	 4.999917	 9.266354	 0.308737	 0.000000
        18	 33.687500	 4.997495	 4.999927	 9.266216	 0.308737	 -0.000002
        19	 33.687500	 4.997505	 4.999922	 9.266289	 0.308740	 0.000006
        20	 33.625000	 4.997499	 4.999907	 9.266228	 0.308742	 -0.000002
        21	 33.625000	 4.997458	 4.999922	 9.266310	 0.308742	 0.000002
        22	 33.687500	 4.997476	 4.999945	 9.266343	 0.308745	 0.000004
        23	 33.750000	 4.997485	 4.999906	 9.266546	 0.308749	 0.000000
        24	 33.750000	 4.997482	 4.999894	 9.266541	 0.308752	 0.000004
        25	 33.750000	 4.997528	 4.999906	 9.266491	 0.308753	 -0.000002
        26	 33.687500	 4.997470	 4.999928	 9.266677	 0.308754	 -0.000004
        27	 33.687500	 4.997458	 4.999907	 9.266661	 0.308758	 0.000004
        28	 33.687500	 4.997471	 4.999938	 9.266814	 0.308757	 -0.000013
        29	 33.625000	 4.997496	 4.999917	 9.266748	 0.308762	 0.000002
        30	 33.625000	 4.997492	 4.999911	 9.266886	 0.308765	 0.000006
        31	 33.625000	 4.997495	 4.999947	 9.266934	 0.308765	 0.000002
