         1	 33.250000	 1.018906	 1.002693	 0.597534	 0.059786	 -0.000023
         2	 33.187500	 1.018715	 1.000023	 0.597839	 0.059790	 0.000048
         3	 33.250000	 1.017952	 1.003456	 0.597839	 0.059786	 0.000013
         4	 33.187500	 1.019096	 1.000023	 0.598145	 0.059788	 -0.000006
         5	 33.187500	 1.019478	 0.998497	 0.597839	 0.059789	 0.000025
         6	 33.250000	 1.019478	 1.001167	 0.597839	 0.059788	 -0.000002
         7	 33.187500	 1.020050	 1.000404	 0.597534	 0.059790	 -0.000011
         8	 33.187500	 1.019096	 1.000214	 0.597229	 0.059788	 -0.000013
         9	 33.250000	 1.017952	 0.998688	 0.598145	 0.059785	 -0.000025
        10	 33.250000	 1.018906	 1.000214	 0.597534	 0.059788	 -0.000038
        11	 33.250000	 1.019478	 0.997162	 0.597229	 0.059787	 0.000013
        12	 33.187500	 1.019287	 0.997543	 0.598145	 0.059791	 0.000021
        13	 33.187500	 1.019859	 0.998688	 0.597534	 0.059788	 0.000040
        14	 33.187500	 1.019096	 1.003456	 0.598450	 0.059785	 -0.000048
        15	 33.187500	 1.019287	 1.000214	 0.597839	 0.059789	 -0.000032
        16	 33.187500	 1.018906	 1.005554	 0.598145	 0.059787	 0.000023
        17	 33.250000	 1.019287	 0.997734	 0.598145	 0.059785	 -0.000034
        18	 33.250000	 1.019669	 0.994873	 0.598145	 0.059787	 0.000010
        19	 33.187500	 1.019669	 0.995827	 0.597534	 0.059786	 0.000059
        20	 33.250000	 1.018715	 0.998878	 0.598145	 0.059789	 -0.000042
        21	 33.250000	 1.018524	 1.002884	 0.597839	 0.059786	 -0.000048
        22	 33.250000	 1.018715	 1.005554	 0.598145	 0.059785	 0.000069
        23	 33.250000	 1.019096	 1.003647	 0.597839	 0.059787	 0.000025
        24	 33.187500	 1.019478	 0.996017	 0.597839	 0.059785	 -0.000055
        25	 33.250000	 1.019478	 0.990295	 0.598145	 0.059786	 -0.000027
        26	 33.250000	 1.018906	 1.001167	 0.597534	 0.059787	 0.000023
        27	 33.312500	 1.017570	 1.000404	 0.597839	 0.059784	 -0.000011
        28	 33.312500	 1.019096	 0.999641	 0.597534	 0.059787	 0.000004
        29	 33.250000	 1.019096	 1.000786	 0.597534	 0.059786	 0.000031
        30	 33.312500	 1.018524	 1.000977	 0.597839	 0.059784	 -0.000019
        31	 33.250000	 1.018906	 1.002693	 0.597534	 0.059786	 0.000011
        32	 33.312500	 1.018524	 1.000404	 0.597534	 0.059785	 0.000057
        33	 33.312500	 1.017952	 0.997543	 0.597534	 0.059788	 0.000017
        34	 33.250000	 1.018143	 0.999451	 0.597839	 0.059785	 0.000032
        35	 33.312500	 1.018906	 0.997543	 0.598145	 0.059785	 0.000051
        36	 33.250000	 1.018333	 1.001549	 0.597534	 0.059786	 -0.000025
        37	 33.250000	 1.018715	 0.997734	 0.597534	 0.059781	 0.000008
        38	 33.250000	 1.019478	 1.000214	 0.597534	 0.059787	 0.000038
        39	 33.250000	 1.018715	 1.000023	 0.597839	 0.059785	 0.000002
        40	 33.250000	 1.019096	 1.000214	 0.597229	 0.059780	 0.000000
        41	 33.250000	 1.019096	 1.001549	 0.597534	 0.059784	 0.000000
        42	 33.250000	 1.018524	 1.002312	 0.597839	 0.059782	 -0.000010
        43	 33.250000	 1.018715	 1.000595	 0.598145	 0.059782	 -0.000042
        44	 33.187500	 1.019478	 0.995636	 0.597534	 0.059787	 0.000023
        45	 33.187500	 1.019287	 1.003265	 0.597839	 0.059784	 0.000002
        46	 33.250000	 1.019287	 0.999832	 0.597839	 0.059784	 -0.000011
        47	 33.250000	 1.017380	 0.995636	 0.597534	 0.059784	 0.000002
        48	 33.250000	 1.019478	 1.003838	 0.597534	 0.059780	 0.000036
        49	 33.250000	 1.019096	 0.999069	 0.598145	 0.059784	 -0.000034
        50	 33.250000	 1.018906	 0.996208	 0.597839	 0.059782	 0.000031
        51	 33.250000	 1.019287	 1.000214	 0.598145	 0.059780	 0.000015
        52	 33.250000	 1.019287	 1.000404	 0.597534	 0.059783	 -0.000032
        53	 33.250000	 1.018906	 1.001740	 0.597534	 0.059782	 0.000013
        54	 33.250000	 1.019669	 1.001167	 0.597534	 0.059786	 0.000019
        55	 33.250000	 1.019478	 1.004410	 0.597839	 0.059783	 0.000000
        56	 33.250000	 1.018906	 0.998306	 0.597229	 0.059781	 -0.000027
        57	 33.250000	 1.020241	 0.996780	 0.597534	 0.059784	 0.000042
        58	 33.312500	 1.019478	 0.995255	 0.598145	 0.059781	 -0.000031
