         1	 32.500000	 1.001262	 0.999956	 0.618939	 0.061776	 0.000065
         2	 32.500000	 1.001254	 0.999922	 0.619022	 0.061678	 -0.000042
         3	 32.500000	 1.001254	 0.999932	 0.618958	 0.061696	 -0.000019
         4	 32.437500	 1.001267	 0.999947	 0.618993	 0.061683	 -0.000032
         5	 32.500000	 1.001241	 0.999929	 0.618973	 0.061741	 0.000023
         6	 32.437500	 1.001267	 0.999955	 0.618948	 0.061779	 0.000067
         7	 32.437500	 1.001238	 0.999919	 0.618978	 0.061709	 -0.000008
         8	 32.500000	 1.001241	 0.999928	 0.618925	 0.061660	 -0.000053
         9	 32.437500	 1.001259	 0.999942	 0.618950	 0.061753	 0.000038
        10	 32.500000	 1.001231	 0.999926	 0.618964	 0.061669	 -0.000048
        11	 32.437500	 1.001277	 0.999953	 0.618942	 0.061685	 -0.000027
        12	 32.500000	 1.001238	 0.999919	 0.618954	 0.061653	 -0.000065
        13	 32.437500	 1.001250	 0.999935	 0.618944	 0.061644	 -0.000069
        14	 32.437500	 1.001251	 0.999948	 0.618968	 0.061730	 0.000015
        15	 32.437500	 1.001251	 0.999931	 0.618966	 0.061775	 0.000057
        16	 32.437500	 1.001273	 0.999953	 0.618961	 0.061690	 -0.000021
        17	 32.437500	 1.001248	 0.999921	 0.618992	 0.061754	 0.000036
        18	 32.500000	 1.001244	 0.999932	 0.618928	 0.061757	 0.000042
        19	 32.375000	 1.001265	 0.999950	 0.618998	 0.061765	 0.000050
        20	 32.437500	 1.001247	 0.999925	 0.618980	 0.061742	 0.000023
        21	 32.437500	 1.001271	 0.999949	 0.618951	 0.061685	 -0.000029
        22	 32.375000	 1.001277	 0.999949	 0.618959	 0.061637	 -0.000076
        23	 32.437500	 1.001245	 0.999942	 0.618933	 0.061726	 0.000013
        24	 32.437500	 1.001279	 0.999949	 0.618998	 0.061742	 0.000027
        25	 32.437500	 1.001241	 0.999920	 0.618978	 0.061697	 -0.000021
        26	 32.437500	 1.001264	 0.999951	 0.618950	 0.061639	 -0.000072
